,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
0,787329692,Iphone X (256 GB) Unlocked,600.0,Used (normal wear),Unlocked Iphone X 256gbgreat conditionused for 3 monthsno cracks no scratches only the sides where buttons arealways kept in case,5,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,37 minutes 
1,754605601,iPhone X 64gb space grey UNLOCKED,600.0,Reconditioned/Certified,"Not locked , will be formatted ready for use , UNLOCKED , front and back cameras are a bit scratched but other than that everything works for me. 64gb space grey UNLOCKED CARRIER",5,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,2 months 
2,787156825,"iPhone X ,Tmobile paid off. Hablo Español.",450.0,Used (normal wear),"Tmobile clean IMEI, 10/10...ready for actívate.paid off. It'll work in Tmobile, simplemobile, Lycamobile.Metro pcs.",3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,6 hours 
3,787093985,Iphone x 64 GB unlocked,510.0,Used (normal wear),Iphone x 64 GB unlocked ,7,Local pickup (13 miles away),No shipping INFO!,13.0,,,"Santee, CA",Santee, CA,7 hours 
4,786938459,iPhone X - Unlocked,585.0,Reconditioned/Certified,New screen replaced by apple (have receipt). 64 gb. Works on any carrier. Comes with original box and new accessories.,1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,11 hours 
5,786651323,iPhone X,500.0,Used (normal wear),iPhone  x in perfect condition unlocked for any carrier 64 gb unlocked for any carrier u can bring your chip to try it ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 day 
6,786613842,iphone 8 At&t/ Cricket,300.0,Open box (never used),Selling my iphone 8. Just got the X and don’t have any use for it anymore. The screen is cracked at the bottom corner but everything still works and has no issues,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"San Marcos, CA",San Marcos, CA,1 day 
7,786490427,Kate Spade Double Zip Crossbody,200.0,New (never used),"FEATURESmini crossbody with double zipper closure3 credit card slotsinterior slip pocketDETAILS3""h x 7""w x 1""dfits an iphone xs max",5,Local pickup (22 miles away),Ships for $3.29,22.0,,3.29,"El Cajon, CA",El Cajon, CA,1 day 
8,787311328,Apple iPhone X or XS Battery Case,100.0,Used (normal wear),Used for 2 days last month for a trip no marks no damage still looks brand new ,1,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,1 hour 
9,787276467,Apple iPhone X 256gb black USED in great condition,500.0,Used (normal wear),If it’s still listed it’s still available! Used in great condition. No major scratches at all. Always had a case and screen protector. Shipping ONLY to your offer up address ONLY. Sorry had someone rip me off before. Low ballers will be ignored. NO TRADES! AND I WONT SHIP TO YOUR LOVED ONE IN MIAMI. Thanks,6,Local pickup (87 miles away),Ships for $13.99,87.0,,13.99,"Lakewood, CA",Lakewood, CA,2 hours 
10,787214919,iPhone X 256GB,525.0,Used (normal wear),Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻 NO SHIPPINGPlease read the entire ad as most of your questions are answered below. Works for: AT&T & CricKet Networks iPhone X - 256GB - Silver ColorGood Condition. Has a screen protector installed. Everything works great. Bring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻,4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,4 hours 
11,787235309, Apple iPhone 8 64gb T-Mobile,300.0,Used (normal wear),"I’m am selling my T-Mobile iPhone 8 64gb rose gold. I recently purchased the iPhone x, and I am no longer in need of this device. The phone is 100% paid off, has a clean imei, and is not blacklisted. The phone is in great shape, and will come with a case. I am asking $300.00",8,No delivery INFO!,"Ships from Tampa, FL for $3.29",,"Tampa, FL",3.29,"Tampa, FL",Tampa, FL,4 hours 
12,787041959,iPhone X,420.0,Used (normal wear),"Works great, just upgradedPaid off and unlocked2 small scratches but no cracksComes with headphones charger and case if you want them",3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"Encinitas, CA",Encinitas, CA,9 hours 
13,786950734,iPhone X 256gb,500.0,Used (normal wear),iPhone X 256GBAT&T Cartier ,2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,11 hours 
14,786922226,iPhone x unlocked 64gb no iCloud lock phone only great condition,480.0,Used (normal wear),No cracks,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,12 hours 
15,786784189,iPhone X 256 GB BRAND NEW UNLOCKED,699.0,New (never used),Brand new iPhone X Still in original plastic Never been used No scratches no dents Unlocked ready for use with any carrier All accessories included Will consider best offers and trades ,3,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,23 hours 
16,786620079,iPhone X 256gb,600.0,Used (normal wear),iPhone X 256gbVerizon Unlocked phone No cracks ,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
17,786582814,IPHONE X,350.0,Used (normal wear),Good condition. Screen a little cracked. Still works. Fairly new ,1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 day 
18,726017698,iPhone x black with life proof case headphones,650.0,Open box (never used),In prefix condition ready for you to set up.,3,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Lakeside, CA",Lakeside, CA,3 months 
19,787242041,iPhone X Max,800.0,Used (normal wear),I have for sale iPhone Xs  Max 256 gb new unlocked for any company $800No iCloud Clean imei Att Metro pcs T-Mobile Verizon Cricket Sprint Mexico etc only cash ,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,3 hours 
20,787224897,iPhone X 64GB,340.0,Used (normal wear),"iPhone X 64GB unlocked to any carrier the original Carrier T-mobile The only issue is the Face ID is not working , everthing else work perfect Pick up only in spring valley no trade no cheap people ",6,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,4 hours 
21,787194320,iPhone X Max,750.0,Used (normal wear),Selling my unlock iPhone xmas rose gold very clean condition like brand new !!! Unlock ready for use with any carrier 750$ just IPHONE IT SELF ,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,5 hours 
22,779825017,iPhone X 256gb unlocked,600.0,Used (normal wear),"Excellent condition iPhone X - 256gb space grey Unlocked- I had AT&T but works with any Included: charger, headphones, case, wireless charging dock. Reason for selling, switched carriers and got a  deal on a new one. ",4,Local pickup (43 miles away),No shipping INFO!,43.0,,,"Temecula, CA",Temecula, CA,1 week 
23,787078719,iPhone X 64gb Black Unlocked,520.0,Reconditioned/Certified,"Like new condition iPhone X. Black 64gb. The device is  unlocked any ready to be used on any Carrier in the world. Device comes with warranty we accept cash or card no delivery, pick up only! ask me how you to save on your monthly bill.",4,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,8 hours 
24,787041710,IPHONE X !!!,350.0,Used (normal wear),NEW. BARELY USED. a little crack on screen. AVAILABLE only today. Trying to sell ASAP,4,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,9 hours 
25,786929359,iPhone X,400.0,Used (normal wear),"Unlocked 64gb iPhone! The cracks at the bottom are on the screen protector, the phone has no scratches or cracks ",3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Marcos, CA",San Marcos, CA,11 hours 
26,786910355,Iphone X 64g unlocked,450.0,Used (normal wear),64g iphone X unlocked 9/10 still in perfect conditions comes in with all the accessories/ back glass protector.,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,12 hours 
27,786700683,"Iphone X, Xs case",180.0,Used (normal wear),No description. Ask seller for more details,3,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,1 day 
28,786617416,Apple iPhone X 64GB w/ Spigen Case and unused wired headphones,450.0,Used (normal wear),Phone used for last year. Works perfectly. Love the phone. Verizon64GB Space Gray Spigen Case has kick stand and air cushion technology ,5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,1 day 
29,786515831,Iphone x max,750.0,Reconditioned/Certified,Iphone x max unlock Come with the boxes Great condition Works perfectly No scratch 64gb Selling this phone bc i got know iphone so. ,2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Bostonia, CA",Bostonia, CA,1 day 
30,786464033,iPhone X 64gb sprint,420.0,Used (normal wear),"iPhone X Space Gray 64gb Sprint & Boost Mobile Only Clean Imei, Icloud Unlocked Excellent Condition ",3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
31,786402000,"White iPhone X 64GB, AT&T unlocked, brand new fast wireless charging pad, brand new Apple wired headphones (excellent condition)",480.0,Used (normal wear),"Hi, I bought a new phone and I am selling my old White iPhone X. The phone is in flawless condition. I’m including a brand new wireless fast charging pad and brand new Apple headphones with the phone. The phone is unlocked and the carrier was AT&T. The price is $480 firm and I will meet in a public place or at AT&T to verify the phone is unlocked and free to use by the potential buyer.Thank you5.8-inch (Diagonal) All-Screen OLDE Mul-touch Super Retina HD Display, 1125 x 2436 pixel resolution with IP67 Certification, Oleophobic CoatingA11 Bionic Chip with Hexa-Core Processor, iOS, Embedded M11 Motion CoProcessor12 Megapixel Wide-Angle & Telephoto Camera with f/1.8 Aperture (Wide-Angle, f/2.4 Aperture (Telephoto), Quad-LED True Tone Flash, Hybrid IR Filter + 7 Megapixel Front Camera with f/2.2 Aperture, Retina Flash and Auto HDRInternal Memory: 64GB, 3GB RAMNon-Removable Lithium Ion Battery with Wireless Charging",3,Local pickup (8 miles away),Ships for $7.49,8.0,,7.49,"San Diego, CA",San Diego, CA,1 hour 
32,787293153,iPhone X 64GB,340.0,New (never used),iPhone X 64GB T-MOBILE for saleIn perfect condition. Had for about 4 months and then upgraded. $340 OBO. ,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,2 hours 
33,786245760,IPHONE X,750.0,Used (normal wear),LIKE NEW IPHONE X 256 GB; NOT ICLOUD LOCKED AND NOT BLACKLISTED. READY TO BE HOOKED UP WITH YOUR VERIZON SERVICE OR CARRIER UNLOCKED. iN EXCELLENT CONDITION; NO ISSUES. RARLEY USED WITH GLASS SCREEN PROTECTOR ,2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,4 hours 
34,771409880,iPhone X,550.0,Used (normal wear),Like new iPhone X for sale,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,4 weeks 
35,787193258,iPhone X max,750.0,Used (normal wear),Selling my unlock iPhone xmas rose gold very clean condition like brand new !!! Unlock ready for use with any carrier 750$ just IPHONE IT SELF ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,5 hours 
36,787108110,Unlocked iPhone X 256GB,500.0,Used (normal wear),This iPhone is still in Like New Condition. Has had a Case and Screen Protector since Day 1.Comes With:iPhone X 256GBChargerWIRED Headphones,2,Local pickup (52 miles away),No shipping INFO!,52.0,,,"Dana Point, CA",Dana Point, CA,7 hours 
37,787017473,IPhone X 256GB Verizon Factory Unlocked,565.0,Used (normal wear),"******* Still Available I will mark sold when it's gone*****Good used condition Verizon Wireless  Iphone x 256 gigabyte factory unlocked, comes with everything that came in the box plus the Wireless Airpods that I bought separately a screen protector and a case, everything is in good working and it has clean imei and paid off and ready to be used with any carrier.$565 No Lowballers Cash only! No shipping Thanks for understanding. ",2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,9 hours 
38,787311470,IPhone X 64gb T-mobile .. brand new,480.0,Reconditioned/Certified,New iPhone X 64gb was a certified reconditioned phone that I received as a replacement from Apple .. only taken out the box for these pictures .. $$480 ,2,No delivery INFO!,"Ships from Houston, TX for $3.29",,"Houston, TX",3.29,"Houston, TX",Houston, TX,1 hour 
39,786916932,iPhone X 64gb AT&T,475.0,Used (normal wear),"These phones are priced to sell! I have one white iPhone X 64gb and one black iPhone X 64gb. Both are in great condition, always had a screen protector and case on them. Both are currently set up for ATT. Looking to get rid of ASAP!White iPhone - $475Black iPhone - $450 (has a small scratch on screen but barely noticeable)If you buy both together they bundle for $875!If the listing is still up then they are available!",5,Local pickup (9 miles away),No shipping INFO!,9.0,,,"Del Mar, CA",Del Mar, CA,12 hours 
40,786781750,IPHONE X (UNLOCKED),500.0,Used (normal wear),"NO DENTS, NO SCRATCHES, FULLY UNLOCED.",1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,23 hours 
41,786465561,iPhone X 64gb t mobile,450.0,Used (normal wear),"iPhone X Silver 64gb T Mobile & Metro PCs Only Clean Imei, Icloud Unlocked Very Good Condition ",2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Bonita, CA",Bonita, CA,1 day 
42,786463329,iPhone X 256gb AT&T,430.0,Used (normal wear),"iPhone X Space Gray 256gb AT&T & Cricket Only Clean Imei, iCloud Unlocked ***Front & Back Camera Not Working***Everything Else Works Just Fine ",2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
43,786081864,iPhone X (with AT&T),430.0,Used (normal wear),"** iPhone X - 64GB carrier is AT&T **-No cracked screen ( it is the screen protector)-Tiny crack on back camera -Phone is in mint condition, works perfectly fine-turns off and on, no problems ",4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,2 days 
45,786006393,Apple iPhone X 64gb Unlocked A1901,450.0,Used (normal wear),"Minor scratches (can't see them without the display off) in front glass. Black is flawless. Unlocked GSM (AT&T or T-Mobile) Shipping available, through swappa only. Do not ask me to ship outside of swappa. ",7,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 days 
46,785812652,iPhone X 64gb,400.0,New (never used),DOES HAVE MINOR CRACKS ON SCREEN!!But Works Perfectly Icloud Unlocked and Carrier Unlocked 64GBONLY MESSAGE ME IF YOURE SERIOUS!!!! ,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 days 
47,785548085,iPhone X 256GB UNLOCKED,525.0,Reconditioned/Certified,This phone is in excellent shape and good condition. It’s unlocked for any carrier.  We are a store in Linda Vista close to the University of San Diego. We specialize in high quality electronics. Feel free to make an offer. ,4,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,3 days 
48,785118430,iPhone X 256GB Unlocked,550.0,New (never used),Like brand new256GBWorks for all carriers,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,3 days 
49,784952226,iPhone X 64 gb,550.0,Used (normal wear), Brand new condition Verizon64 gb Paid off Clean IMEI,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,4 days 
