,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
0,iPhone X,425,2019-11-24 19:14,True,Unknown,7026603129,False,19.09275185410241
1,Iphone X 64gb - Unlocked  Excellent condition,480,2019-11-24 18:52,True,like new,7022864385,False,16.19670783214613
2,LIFEPROOF FRE IPHONE X CASE BRAND NEW!!,60,2019-11-24 18:12,True,new,7023537820,False,12.026527656315686
3,iPhone X silver 256gb Perfect condition Still warranty Still warranty,405,2019-11-24 17:06,True,like new,7026501108,False,23.247891137309747
4,Sell me your Iphone X ! Top %^& BuyeR!,0,2019-11-24 14:47,True,like new,7026421521,False,10.658264005575704
5,Tip Top Shape batteries and ready to go,0,2019-11-24 11:30,True,Unknown,7026350117,True,13.369987021648157
6,Tip Top Shape batteries and ready to go,0,2019-11-24 11:15,True,Unknown,7026350045,True,13.369987021648157
7,Tip Top Shape batteries and ready to go,0,2019-11-24 11:11,True,Unknown,7026350055,True,13.369987021648157
8,iPhone X 64gb UNLOCKED One month old,480,2019-11-24 10:58,True,like new,7021537529,True,16.914785925425523
9,iPhone X 64gb Space Gray,450,2019-11-24 10:16,True,Unknown,7022848766,True,19.37488034516771
10,iPhone X 256,550,2019-11-24 08:36,True,Unknown,7017075704,False,4.913949050964844
11,FIRM PRICE! NEW Premium Red Case for iPhone X or XS,15,2019-11-24 05:06,True,new,7013102786,False,11.36474645482835
12,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,15,2019-11-24 05:06,True,new,7013107965,False,11.36474645482835
13,FIRM PRICE! Brand New Premium Case for iPhone X or XS,15,2019-11-24 05:03,True,new,7008178924,False,11.36474645482835
14,Firm Price! Brand New Wallet Case for iPhone X or XS,15,2019-11-24 05:03,True,new,7017206091,False,11.36474645482835
15,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,35,2019-11-23 22:38,True,new,7014181278,False,5.919368741228188
16,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,35,2019-11-23 22:38,True,new,7014189427,False,5.919368741228188
17,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,35,2019-11-23 22:38,True,new,7014190543,False,5.919368741228188
18,%-_iPHONE /Samsung BUYER!X/Xs'',0,2019-11-23 16:29,True,excellent,7025961042,False,5.919368741228188
19,%-_iPHONE /Samsung BUYER!X/Xs'',0,2019-11-23 16:08,True,new,7025961045,False,5.919368741228188
20,Slighlty cracked Glass Protector / negotiable,0,2019-11-23 14:46,True,Unknown,7010978555,False,16.093159241408223
21,Original iPhone chargers,10,2019-11-23 13:58,True,new,7025933907,False,18.544331350715467
22,iPhone X 256GB,525,2019-11-23 13:36,True,Unknown,7025869113,True,10.246047191510852
23,Slighlty cracked Glass Protector / negotiable,0,2019-11-23 13:09,True,Unknown,7010978542,False,16.093159241408223
24,Cellphone battery pack for iPhone X or Iphone XS,30,2019-11-23 13:07,True,like new,7017024626,False,18.544331350715467
25,Iphone X 64gb- Excellent Condition! Complete,480,2019-11-23 12:52,True,Unknown,7025892692,False,16.19670783214613
26,Slighlty cracked Glass Protector / negotiable,0,2019-11-23 12:37,True,Unknown,7010978540,False,16.093159241408223
27,BUYRER%% Wan;Ted Phone iPHONE -X-8 Sealed iN BoX.,0,2019-11-23 12:06,True,Unknown,7014643883,False,10.524414242987824
28,===iPHONE 10 (X)===EXCELLENT COND=== 64GB===TMOBILE===14 months old===,550,2019-11-23 11:27,True,Unknown,7022245259,True,15.93832609823096
29,Iphone X Att - Black 256 GB - Gently Used,500,2019-11-23 09:45,True,good,7025743855,False,12.026527656315686
30,Need CAsh BUy BUyer iphone x max xs xr 11 pro max,0,2019-11-23 08:59,True,excellent,7025670263,False,16.87822244149898
31,Apple - iPhone X 256GB - Silver (NEW),700,2019-11-22 22:36,True,Unknown,7014245641,False,12.12631917530565
32,"iPhone X 256GB , UnLocked",580,2019-11-22 22:31,True,excellent,7011042103,False,2.22786771072064
33,iPhone X 256 GB UNLOCKED,525,2019-11-22 20:03,True,like new,7025454464,True,8.38149755343288
34,AT&T iPhone X,300,2019-11-22 19:02,True,Unknown,7021001869,False,21.942059386855483
35,iPhone X 64gb,475,2019-11-22 17:14,True,Unknown,7025415664,False,5.585629338335542
36,iPhone X - Sprint,375,2019-11-22 13:25,True,Unknown,7025272880,False,18.544331350715467
37,Unlocked iPhone X 64GB Silver,500,2019-11-22 13:13,True,Unknown,7017903552,False,2.016486725889705
38,"X-buy Iphone 11 MAX,PLUS wants@ MACBO_OK*& XS 512GB MA@X.<:",0,2019-11-22 12:54,True,good,7025177821,False,16.87822244149898
39,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,0,2019-11-22 12:29,True,Unknown,7022029118,False,9.333879685355683
40,New iPhone X 256 GB,600,2019-11-22 12:05,True,new,7025210512,False,12.12631917530565
41,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,0,2019-11-22 12:02,True,Unknown,7022029098,False,9.333879685355683
42,FIRM PRICE! NO Offers. Brand New Premium Case for iPhone X or XS,15,2019-11-22 11:18,True,new,7020795575,False,11.36474645482835
43,iPhone X 64GB AT&T,400,2019-11-22 10:47,True,excellent,7025146552,False,20.91020898145237
44,X--PASS code IPHONE TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-22 09:15,True,Unknown,7022704626,False,10.658264005575704
45,X--PASS code IPHONE TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-22 09:07,True,Unknown,7022704595,False,10.658264005575704
46,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,0,2019-11-22 08:54,True,Unknown,7022690833,False,10.658264005575704
47,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,0,2019-11-22 08:45,True,Unknown,7022690948,False,10.658264005575704
48,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,15,2019-11-22 08:43,True,new,7011404455,False,11.36474645482835
49,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,0,2019-11-22 08:33,True,Unknown,7022690904,False,10.658264005575704
50,v X--PASS code IPHONE TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-22 07:26,True,Unknown,7021249825,False,10.658264005575704
51,v X--PASS code IPHONE TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-22 07:26,True,Unknown,7021249757,False,10.658264005575704
52,iPhone **X 64GB (Mint **!!~**Condition ) original*==>>200 accessories,0,2019-11-22 06:48,True,Unknown,7024896818,False,6.984096224975709
53,GREAT**!!~** Condition'/ iPhone X 64gb **!!~**'/ Phone works 100,220,2019-11-22 06:15,True,Unknown,7024897242,False,6.984096224975709
54,iPhone X Silver 256GB Unlocked all original parts and fully functional,407,2019-11-22 06:03,True,like new,7024896997,True,23.247891137309747
55,iPhone X 256 GB T-Mobile,650,2019-11-21 19:36,True,excellent,7024806415,False,18.812958613470965
56,Iphone X 256 Verizon unlocked,525,2019-11-21 18:12,False,excellent,7024776401,False,13.058698165001628
57,IPhone X Case Game Console Play Gameboy Tetris,10,2019-11-21 17:20,True,new,7019410343,False,13.058698165001628
58,CALL NOW~!@ BUY IPHONE 7plus 8plus X XS max !~,0,2019-11-21 14:43,True,Unknown,7023223708,False,9.333879685355683
59,CALL NOW~!@ BUY IPHONE 7plus 8plus X XS max !~,0,2019-11-21 14:43,True,Unknown,7023223812,False,9.333879685355683
60,CALL NOW~!@ BUY IPHONE 7plus 8plus X XS max !~,0,2019-11-21 14:10,True,Unknown,7021851571,False,9.333879685355683
61,Ready !!SELL?? iPhone X/8+ %%,0,2019-11-21 14:07,True,like new,7022970434,False,10.246047191510852
62,CALL NOW~!@ BUY IPHONE 7plus 8plus X XS max !~,0,2019-11-21 13:41,True,Unknown,7021851485,False,9.333879685355683
63,BUYRER%% Wan;Ted Phone iPHONE -X-8 Sealed iN BoX.,0,2019-11-21 13:31,True,Unknown,7014643839,False,10.524414242987824
64,BUYRER%% Wan;Ted Phone iPHONE -X-8 Sealed iN BoX.,0,2019-11-21 13:31,True,Unknown,7014643856,False,10.524414242987824
65,CALL NOW~!@ BUY IPHONE 7plus 8plus X XS max !~,0,2019-11-21 12:57,True,Unknown,7021851539,False,9.333879685355683
66,FIRM PRICE! NO Offers. Brand New Premium Case for iPhone X or XS,15,2019-11-21 11:28,True,new,7020184038,False,11.36474645482835
67,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,15,2019-11-21 10:53,True,new,7015648095,False,11.36474645482835
68,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,15,2019-11-21 10:49,True,new,7010981108,False,11.36474645482835
69,"*~*~* FAST & RELIABLE REPAIR*~*~* IPHONE 5 6 7 8 X, SAMSUNG, NOTE,IPAD",0,2019-11-21 09:57,True,like new,7019411519,False,13.369987021648157
70,"*~*~* FAST & RELIABLE REPAIR*~*~* IPHONE 5 6 7 8 X, SAMSUNG, NOTE,IPAD",0,2019-11-21 09:26,True,like new,7019410634,False,13.369987021648157
71,Unlocked iPhone X Silver 256gb Clean for Verizon Super HD camera,420,2019-11-21 07:31,True,good,7024280958,True,23.247891137309747
72,JUST%% WE ARE Tbuy MACKBOOK Iphone BuyeR 8+/ X--neded ['YYg,0,2019-11-20 14:59,True,Unknown,7022591264,False,10.658264005575704
73,JUST%% WE ARE Tbuy MACKBOOK Iphone BuyeR 8+/ X--neded ['YYg,0,2019-11-20 14:59,True,Unknown,7022591341,False,10.658264005575704
74,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,0,2019-11-20 14:06,True,Unknown,7021834325,False,9.333879685355683
75,FIRM PRICE! Brand New Slim Soft Silicone Case for iPhone X or XS,20,2019-11-20 12:02,True,new,7010362949,False,11.36474645482835
76,NIB Luvvitt Clear iPhone X/XS Case,5,2019-11-20 10:53,True,new,7019510659,True,22.056847557337555
77,iPhone X 256GB Space Gray - unlocked,550,2019-11-20 07:30,True,excellent,7016287681,False,2.22786771072064
78,Like New iPhone X 256GB AppleCare+ (Unlocked),650,2019-11-19 20:05,True,like new,7003945173,False,5.9205764241137
79,Iphone x webuy cash offer,600,2019-11-19 17:51,False,Unknown,7004349382,True,12.714669937550394
80,Apple iPhone X 256 gb Unlocked black,575,2019-11-19 14:58,False,like new,7023370309,True,6.1423166155169335
81,In perfect condition////Unlocked silver 256gb iPhone X%%%%Single owner,400,2019-11-19 14:40,True,excellent,7023296526,True,12.12631917530565
82,iPhone X 256,950,2019-11-19 12:17,False,new,7023266079,True,15.14235475781188
83,Firm Price! Brand New Case for iPhone X or XS,10,2019-11-19 11:03,True,new,7014301319,False,11.36474645482835
84,iPhone X 256gb,700,2019-11-19 10:21,True,new,7023170691,False,16.71418471316016
85,IPhone X 256 Gb,200,2019-11-18 20:10,True,Unknown,7022864642,False,21.58145216364907
86,iPhone X,600,2019-11-18 18:31,False,Unknown,7022829110,False,5.8292565744727645
87,FIRM PRICE! Brand New Premium Case for iPhone X or XS,15,2019-11-18 12:06,True,new,7009025027,False,11.36474645482835
88,iPhone X / XR / XS MAX SCREEN REPAIR,0,2019-11-18 11:41,True,Unknown,7022569121,True,12.906395046452085
89,@@ For sale is an iphone x 64gb in excellent condition. @ -@@@,220,2019-11-18 10:15,True,Unknown,7022411087,False,20.777976551648994
90,Brand New White/Silver iPhone X,500,2019-11-17 19:05,False,Unknown,7022157198,False,9.588559419973983
91,OtterBox case I phone X or XS,15,2019-11-17 15:21,True,new,7022058920,False,101.63233638387918
92,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 19:28,True,Unknown,7026608810,False,1245.247032431583
93,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 17:41,True,Unknown,7026569983,False,1245.247032431583
94,Looking to buy iPhone or Galaxy,12345,2019-11-24 17:21,True,Unknown,7020852573,True,6.1423166155169335
95,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 17:10,True,Unknown,7026556882,False,1245.247032431583
96,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 16:02,True,Unknown,7026526101,False,1245.247032431583
97,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 15:23,True,Unknown,7026506652,False,1245.247032431583
98,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 13:57,True,Unknown,7026459290,False,1245.247032431583
99,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 13:39,True,Unknown,7026448601,False,1245.247032431583
100,iphone repair - I come to you,1,2019-11-24 12:09,True,Unknown,7023106211,True,14.849251339555515
101,iPhone repair - I come to you,1,2019-11-24 11:38,True,Unknown,7023289893,True,13.83079369764032
102,iPhone repair - I come to you,1,2019-11-24 11:38,True,Unknown,7023530411,True,13.83079369764032
103,iphone repair - I come to you,1,2019-11-24 11:38,True,Unknown,7023665657,True,14.849251339555515
104,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",0,2019-11-24 07:23,True,Unknown,7026176321,False,12.374731283630094
105,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",0,2019-11-24 07:24,True,Unknown,7026176345,False,12.374731283630094
106,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",0,2019-11-24 07:05,True,Unknown,7026176312,False,12.374731283630094
107,Sell Iphone Call Us nOw - Buy Iphone,0,2019-11-23 19:57,True,excellent,7026083105,True,14.759649055591936
