,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
0,783947779,iPhone case Xs/s,7,Open box (never used),No description. Ask seller for more details,1,Local pickup (17 miles away),No shipping INFO!,17.0,,,"San Diego, CA",San Diego, CA,1 minute 
1,783945172,I phone 7+,350,Used (normal wear),iPhone 7+  unlocked minor dent asking 350 lowest 300 hmu no trade,4,No delivery INFO!,"Ships from Fresno, CA for $7",,"Fresno, CA",7,"Fresno, CA",Fresno, CA,6 minutes 
2,780807056,iPhone 7Plus 128 GB,275,Used (normal wear),No description. Ask seller for more details,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,5 days 
3,783947735,Wireless EarPods i7S WHITE,10,New (never used),**BRAND NEW**Bluetooth Pairing to both iPhone & Android Devices. Charging Case & Cable Included. WHITE Color.,3,No delivery INFO!,"Ships from Los Angeles, CA for $3",,"Los Angeles, CA",3,"Los Angeles, CA",Los Angeles, CA,1 minute 
4,783923763,Thread Wallet Phone Case,20,New (never used),"New wallet caseiPhone 6+/6s+/7+/8+Never opened, bought wrong size and missed the return windowOriginally $35",1,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,45 minutes 
5,783921921,iPhone 6s 64gb AT&T or Cricket,225,Used (normal wear),"For sale iPhone 6s 64gb AT&T or CricketBox, charger and case included, iCloud was signed off, updating to the newest iOS and ready for activation for new useriPhone 6s was original purchase with AT&T and switched to Cricket (my previous carrier)Best offersBox, charger, LifeProof case included ",3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Vista, CA",Vista, CA,49 minutes 
6,783915975,iPhone XS Max GOLD ***LOCKED FOR SPRINT ONLY ***,550,Used (normal wear),"Comes with mint green clear rubber caseAS IS (meaning NO BOX, earphones, or charger64gFully unlocked ",3,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,59 minutes 
7,783906660,ALL ORIGINAL BRAND NEW CHARGERS $10 each Cash only,9,Open box (never used),ALL ORIGINAL BRAND NEW CHARGERS $10 Cash only Must pick upiPhone X iPhone XS Max iPhone 8iPhone,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,1 hour 
8,783905136,IPHONE 7+ PLUS 32GB UNLOCKED FOR ANY CELLPHONE COMPANY FEEL FREE TO TEST IT OUT BEFORE PURCHASING EVERYTHING WORKS💯%👈🏼,274,Used (normal wear),"BLACK IPHONE 7+ PLUS ✅  32GB STORAGE ✅ ICLOUD UNLOCKED ✅ CLEAN IMEI✅ UNLOCKED FOR ANY CARRIER ✅ CHARGER ,CELLPHONE CASE INCLUDED. WE CAN MEET AT ANY CELLPHONE STORE VERIFY EVERYTHING WORKS. Cracked lower part of the front screen. Does not effect phone. (Shown on last picture)CASH ONLY NO TRADESLow offers will be ignored.",7,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,1 hour 
9,783895898,iPhone 7,350,Used (normal wear),Brand new !! Comes with earphones ChargerCaseWe can negotiate the price ,1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 hour 
10,783889273,iPhone 7 Plus 128GB,280,Used (normal wear),"Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻 NO SHIPPINGPlease read the entire ad as most of your questions are answered below. Unlocked for all GSM carriers: AT&T, CricKet, T-Mobile, Metro PCS, Simple Mobile, Telcel, Obama sims, Straight Talk, Tracfone, overseas etc. Clean IMEIiPhone 7 Plus - 128GB - Rose Gold ColorTiny crack on screen in upper left hand corner. It’s only cosmetic and doesn’t go over the visible part of the screen. All functions work great with no problems. Bring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻I consider trades for other Apple Products (iPhone / iPad / MacBook / Watch). Tell me the model, carrier, GB, condition. I accept cracked iPhones. AND HOW MUCH YOU WANT IN TRADE FOR IT.",4,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 hour 
11,783883554,iPhone 7 plus gold 32 gb unlocked,349,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",10,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 hour 
12,783943460,8 Plus Unlocked,0,Used (normal wear),Iphone 8 plus. Its like new. The phone has no cracks. Its like new. It carries 256 gbs. Trading this phone for a Iphone x or iphone xs max.,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,10 minutes 
13,783931732,Tempered Glass Screen Protectors iPhone X,10,Open box (never used),Or best offer,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,31 minutes 
14,783928005,iPhone 7 Plus,250,Used (normal wear),Works great No iCloud Sprint Has crack on screen but not lcd damage but still works like new 250$,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"La Mesa, CA",La Mesa, CA,38 minutes 
15,783132628,Google Pixel 3A (64 Gig),250,Used (normal wear),"Google Pixel 3A (64 Gig) unlocked, purple-ish color. Purchased in June of 2019 and lightly used for 5 months. Perfectly functional, I just prefer iPhone. ",1,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,44 minutes 
16,783922852,Like new iPhone 8Plus 64Gb. Unlock.,450,Used (normal wear),Like new.iPhone 8Plus64Gb. With charger. ,6,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,47 minutes 
17,510080924,Otter box for iPhone X,30,Open box (never used),Put it on my phone said naw thx. Lol just selling. ,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 year 
18,783943410,IPHONE 6 64GB GOLD unlocked PLZ READ !!,80,For Parts,Selling this phone been reset and screen deemed and not responding to touch.. so am selling as is for parts or repair IPHONE 6 64GB GOLD unlocked Asking $80 firm pickup in NE Tacoma ,4,No delivery INFO!,"Ships from Tacoma, WA for $7",,"Tacoma, WA",7,"Tacoma, WA",Tacoma, WA,10 minutes 
19,783906488,iPhone X (2) glass screen protector,20,New (never used),Never used brand new. ,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 hour 
20,783903137,IPhone 7 32gb for T-Mobile,250,Used (normal wear),Always cased No scratches Only for T-Mobile. ,4,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Chula Vista, CA",Chula Vista, CA,1 hour 
21,783897462,iPhone 7 Plus,200,Used (normal wear),For sprint and boost mobile iPhone 7 Plus 32gbHas some scratches on screen like showed in pictures Everything works great,5,Local pickup (18 miles away),No shipping INFO!,18.0,,,"National City, CA",National City, CA,1 hour 
22,783895576,Iphone 7 plus rose gold,160,Used (normal wear),Really good conditionUnlocked for all carriers128gb,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,1 hour 
23,783888686,iPhone XS Max,580,Used (normal wear),"Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻 NO SHIPPINGPlease read the entire ad as most of your questions are answered below. Works on Verizon Network OnlyiPhone XS Max - 64GB - Gold ColorWorks good, good condition Bring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻I consider trades for other Apple Products (iPhone / iPad / MacBook / Watch). Tell me the model, carrier, GB, condition. I accept cracked iPhones. AND HOW MUCH YOU WANT IN TRADE FOR IT.",4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 hour 
24,783882934,Samsung galaxy S9 unlocked,349,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",11,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 hour 
25,777092263,iPhone X | 256GB | AT&T,530,Used (normal wear),"I upgraded to the iPhone 11 so I have no use for this!It has light wear on the sides and back glass, but other than that, the phone works PERFECT!(Charger included)",4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
26,783934254,iPhone 8,350,Used (normal wear),"In great condition! No iCloud lock64gbWorks with ATT & cricket, already paid offPhone works good and is ready to be set up",5,Local pickup (28 miles away),No shipping INFO!,28.0,,,"San Diego, CA",San Diego, CA,26 minutes 
27,783931046,iPhone 8 Plus,400,New (never used),"FOR SALE: $400 firm iPhone 8 Plus 64gb Brand new never used, to everything included in box Unlocked for any carrier",3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Lakeside, CA",Lakeside, CA,32 minutes 
28,730838171,iPhone 7 PLUS White Screen Replacement,29,New (never used),"📱iPhone 7 PLUS White Screen Replacement⠀🛠 For extra money, we can repair it.🛠 All parts have a 3-month warranty.⠀📣 We have new items for sale, see our profile, thanks.📣 Also, we have new: screen replacement, batteries, charging ports, cameras, speakers, and home buttons for all:📱 iPhone🖥 iPad⌚️ iWatch💻 MacBook⠀🏢 Our Address: ✅ 7710 Balboa Ave # 223b, 2nd floor, San Diego, CA 92111⠀🕒 Opening hours:✅ Monday - 10 am to 7 pm✅ Tuesday - 10 am to 7 pm✅ Wednesday - 10 am to 7 pm✅ Thursday - 10 am to 7 pm✅ Friday - 10 am to 7 pm✅ Saturday - 10 am to 7 pm✅ Sunday - We can come over to you (text/call us to set up an appointment).⠀📞 Text/call us if you have any questions.⠀❗️All prices and conditions are valid only at the address indicated in this announcement(please ask for Taras).❗️ Price varies depending on the device model, and part needed.⠀😉Regards Taras",6,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,3 months 
29,753677711,"iPhone XR Rose Gold marble case MATT,",7,New (never used),"Features & detailsCompatible with Apple iPhone XRMaterial:Thick yet Soft Silicone TPU Rubber Silicone which provides ideal shock absorption during those unfortunate drops.Access to all the controls and features; Perfect cutouts for speakers, camera and other ports,Conveniently to access and remove.Protecting your device from scratches, dust, shock and fingerprint.[Laser Discoloration Technology] This marble siliver chrome design mirror reflection changed color when phone case turning. Also to keep the design beautiful and protectedMaterial: The case is made from Flexible Thermoplastic Polyurethane (TPU) and IMD (In-Mould-Decoration) Technology. Make the Print Vivid and Never Fade",1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 month 
30,783919783,"iPhone & Samsung!! Screen, Unlock, Water damage",1,New (never used),-iPhone & Samsung📲 screen fix 🔓unlock 💧damage  & carrier unlock..-All IPhonesAll Samsung’s-Message for rates,1,Local pickup (24 miles away),No shipping INFO!,24.0,,,"El Cajon, CA",El Cajon, CA,52 minutes 
31,783910396,IPHONE 7 AT&T and Cricket,200,Used (normal wear),Works great perfect condition works for AT&T and cricket ,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Chula Vista, CA",Chula Vista, CA,1 hour 
32,783906078,IPHONE 11 BOX EMPTY BOXES ONLY PRICE IS NEGOTIABLE,9,New (never used),IPhone 11 pro IPhone 11 pro max Boxes only Price is negotiable ,3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Escondido, CA",Escondido, CA,1 hour 
33,783901958,iPhone 7 unlocked,157,New (never used),Very gently used it was my grandmas always had a case on it NO DENTSNO SCRATCHESNO ISSUES SELLING BECAUSE SHE GOT AN 11 Comes with box IF THE AD IS UP IT IS STILL AVAILABLE DONT ASK PRICE IS FIRM NO SCAMS!,3,Local pickup (11 miles away),Ships for $7,11.0,,7,"San Diego, CA",San Diego, CA,1 hour 
34,783862158,iPhone 11 red 64gb / Verizon only,620,Open box (never used),No contract 64gbNewRedNo low buyers,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,1 hour 
35,783890383,iPhone X 256GB,525,Used (normal wear),"Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻 NO SHIPPINGPlease read the entire ad as most of your questions are answered below. Works for: AT&T & CricKet Networks iPhone X - 256GB - Silver ColorGood Condition. Has a screen protector installed. Everything works great. Bring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻I consider trades for other Apple Products (iPhone / iPad / MacBook / Watch). Tell me the model, carrier, GB, condition. I accept cracked iPhones. AND HOW MUCH YOU WANT IN TRADE FOR IT.",4,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 hour 
36,783884299,Payless Wireless - Holiday Sale,1,Used (normal wear),"We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",1,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 hour 
37,783939717,Cell phone gimbal,110,Used (normal wear)," It is compatible with a range of different sized smart devices from a GoPro to the iPhone Plus. Capture stabilized, free-floating shots It features a motorized three-axis gimbal and a 6-axis IMU (Inertial Measurement Unit) designed to keep your phone level and isolated from shakes and jitters.",3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,17 minutes 
38,783935774,"iPhone X 64gb, near perfect condition",400,Used (normal wear),"Used only a couple months. Like new condition, no scratches or damage. Was w9th Verizon, but I'm pretty sure it works with any carrier. Selling for $400. This is the cheapest price for an iPhone X on Offer Up!",3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,24 minutes 
39,783928886,Iphone x t mobile,400,Used (normal wear),"The problem is that the face id is not working for some reason, but it can get fix easily.",4,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,36 minutes 
40,783925297,TONIGHT ONLY! AT&T / Cricket iPhone 8 Plus 64GB Gold,350,Used (normal wear),"Price is firm. today only. leaving town tonight for 3 weeks. Will lower the price ONLY if you have another iphone for partial trade. AT&T / Cricket iPhone 8 Plus 64GB Gold.📱AT&T📱Cricket📱StraightTalkPaid off and will be unlocked within 48 hours.Fully functional. Bring your SIM card, make a test call, and test all the features before buying.must meet at san diego airport. ",2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,42 minutes 
41,783921998,iPhone 6 OBO,150,Used (normal wear),Unlocked Only used for few weeks 64 Gb of storage OBO ,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,48 minutes 
42,783338090,IPhone 6+ WONT TURN ON,30,Used (normal wear),After a battery replacement it wouldn’t turn on,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Escondido, CA",Escondido, CA,55 minutes 
43,783908387,iPhone X,300,Open box (never used),Phones in perfect condition. Phone is locked. Serious buyers only. Comes with screen protector and an otter box. Please don’t contact me for low ballers. I will ignore.,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 hour 
44,783905576,IPHONE X XS MOPHIE JUICE PACK CELLPHONE CASE WIRELESS CHARGING - BLACK,29,Open box (never used),Extend the life of your phone up to a total of 30 hours with the push of a button.✅ WIRELESS CHARGING✅ HIGH IMPACT PROTECTION CASE$50 each or best offerNever fuss with cables again. juice pack air battery case is compatible with Qi and other wireless systems and maintains your phone’s wireless functionality with virtually any charging pad. Cash only no trades Low offers will be ignored,4,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Escondido, CA",Escondido, CA,1 hour 
45,783901116,iPhone 7- $150 firm,150,Used (normal wear),Selling iPhone 7.  Has a slight cracked screen for $150 firm,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 hour 
46,783896520,Red IPhone 8 64 gb T-Mobile,300,Used (normal wear),Red IPhone 8 64 gb Always casedNo scratches Only for T-Mobile,4,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,1 hour 
47,783895345,Note 9 unlocked 128gb blue excellent condition,449,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",7,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 hour 
48,783887465,VERIZON IPHONE X 64GB,500,Used (normal wear),"Like new iphone x, bought the iphone pro so no longer need this one! Zero scratches always had a case on it 64gbVerizonPick up only",4,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 hour 
49,783882272,iPhone 8,180,Used (normal wear),iphone 64gbcrack on both sides OBOSprint LockedPaid off ,4,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 hour 
50,783881700,Samsung galaxy S8 unlocked black,249,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",11,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 hour 
51,783877040,iPhone 8 Plus SCREEN ONLY,75,Open box (never used),iPhone 8 Plus Screen includes- Front Glass Digitizer Panel- 4.7 inch LCD Display- Home Button w/Finger Print Detection- Front Camera- Earpiece SpeakerEXCELLENT CONDITION! LIKE NEW!,1,Local pickup (7 miles away),Ships for $3,7.0,,3,"San Diego, CA",San Diego, CA,2 hours 
52,783876504,iPhone 8 Plus SCREEN ONLY,75,Open box (never used),iPhone 8 Plus Screen includes- Front Glass Digitizer Panel- 4.7 inch LCD Display- Home Button w/Finger Print Detection- Front Camera- Earpiece SpeakerEXCELLENT CONDITION! LIKE NEW!,1,Local pickup (6 miles away),Ships for $3,6.0,,3,"San Diego, CA",San Diego, CA,2 hours 
53,783871691,Supreme Mophie Juice Pack Air BLACK,110,New (never used),brand new.never used.never removed from box slide.black.apple iphone 7apple iphone 8wireless charging.juice pack air.slim protective battery case.supreme x mophieOEM all,4,Local pickup (25 miles away),Ships for $7,25.0,,7,"Chula Vista, CA",Chula Vista, CA,2 hours 
54,783863066,APPLE IPHONE XS MAX 256GB T-MOBILE UNLOCKED,775,New (never used),APPLE IPHONE XS MAX 256 T-Mobile UNLOCKED BRAND NEWAPPLE SWAPT APPLE CARE LOCAL CASH PICK UP,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Spring Valley, CA",Spring Valley, CA,2 hours 
55,783855758,Apple iPhone 11 Pro Max 512 GB Space Gray,500,Open box (never used),"Features:	Dust-Resistant, Facial Recognition, Wide-Angle Camera, Fast Wireless Charging, Ultra Wide-Angle Camera, OLED Display, Water-Resistant, HDR Display, Triple Rear Camera, Fast Charging, Telephoto Lens, eSIM, 4K Video Recording",1,Local pickup (29 miles away),No shipping INFO!,29.0,,,No location INFO!,,,2 hours 
56,783851950,iPhone 7,200,Used (normal wear),200,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,2 hours 
57,783845271,iPhone XR 256gb Apple Sim,600,Used (normal wear),"Less than 8 months old still has Apple Warranty on it. Work is buying my new one so selling this.Everything works great, battery lasts a long time, fully functional in all areas. Only issue is listed below;Notice top left has a black spot. It comes and goes but for some reason it’s there. No cracks in screen.",3,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,3 hours 
58,783826797,iPhone XR 64GB (AT&T),425,Used (normal wear),"AT&T only. In excellent shape on the front, two minor cracks in the corners in the back of the glass but they’re hardly noticeable. Battery holds a charge all day, phone works flawlessly. ",5,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,3 hours 
59,783820409,iPhone 8 LIFEPROOF case,40,New (never used),No description. Ask seller for more details,4,Local pickup (22 miles away),Ships for $3,22.0,,3,"Chula Vista, CA",Chula Vista, CA,3 hours 
60,783946949,iPhone 7 128GB paid off mint condition,240,Used (normal wear),I’m selling my grandpas phone for him always had an otter box case and screen protector no marks ,5,Local pickup (78 miles away),Ships for $7,78.0,,7,"Seal Beach, CA",Seal Beach, CA,3 minutes 
61,783817736,I PHONE X 64G,625,Used (normal wear),"* iPhone X 64GB Silver ( Like New )* Comes with original box, charger* Otter Box Case included* Unlocked for all mobile carriers* Bring your own sim card & see for yourself !!",6,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Vista, CA",Vista, CA,3 hours 
62,783814122,ATT unlocked iPhone XS 64GB,640,Used (normal wear),Selling my unlocked iPhone XS always been a case and with a screen protector ,3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Marcos, CA",San Marcos, CA,3 hours 
63,783811256,IPHONE 6S 64GB FACTORY UNLOCKED FOR ANY CARRIER WORLDWIDE,175,Used (normal wear),"This iPhone 6s 64GB is factory unlocked for any carrier worldwide. Comes with an OEM charging cable. Phone is 100% in working condition guaranteed, 30 days warranty.Bring your SIM card to my location and test them with no rush or I can meet you at your carrier store if you prefer.I accept, cash, credit card, PayPal, Venmo and cash app.Price is for each iPhone with a charging cablePRICE IS FAIR AND FIRM, PLEASE DO NOT SEND ANY OFFER, I WON'T ACCEPT IT. THANK YOU》》》No shipping, no cashier check and no fake PayPal emails《《《 ",4,Local pickup (17 miles away),No shipping INFO!,17.0,,,"San Diego, CA",San Diego, CA,3 hours 
64,783946377,Three iPhone Chargers & Three Wall Adapters,25,New (never used),"Pickup only or can ship.3 cables and 3 adapters. Brand new.3.3ft in Length Cables- Lightning USB iPhone ChargerCompatible with: (iPhone 5, 5S, 6, 6S PLUS, 7, 8)-Premium Quality-iOS 9/10 Compatibility- Thicker cable than most generic chargers allowing for better durability and long lasting life of the charger.These come without a retail box. All are new and of great quality!",1,No delivery INFO!,"Ships from Las Vegas, NV for $3",,"Las Vegas, NV",3,"Las Vegas, NV",Las Vegas, NV,4 minutes 
65,783799888,iPhone X space grey 64 GB,575,Used (normal wear),No cracks great condition!,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,4 hours 
66,783796636,2 Brand New Original Apple IPhone Chargers,20,New (never used),No description. Ask seller for more details,1,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,4 hours 
67,783793326,Iphone 11 case,8,Used (normal wear),$8,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"San Diego, CA",San Diego, CA,4 hours 
